2022-04-18 08:41:32 08:41:32.379 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:32 08:41:32.707 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:32 08:41:32.708 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:33 08:41:33.032 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:33 08:41:33.033 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:33 08:41:33.362 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:33 08:41:33.363 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:33 08:41:33.694 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:33 08:41:33.695 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:34 08:41:34.016 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:34 08:41:34.017 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:34 08:41:34.347 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:34 08:41:34.348 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:34 08:41:34.690 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:34 08:41:34.691 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:35 08:41:35.021 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:35 08:41:35.022 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:35 08:41:35.364 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:35 08:41:35.364 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:35 08:41:35.691 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:35 08:41:35.692 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:36 08:41:36.021 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:36 08:41:36.021 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:36 08:41:36.347 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:36 08:41:36.348 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:36 08:41:36.673 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:36 08:41:36.674 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:37 08:41:37.003 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:37 08:41:37.004 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:37 08:41:37.333 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:37 08:41:37.334 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:37 08:41:37.678 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:37 08:41:37.679 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:38 08:41:38.001 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:38 08:41:38.002 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:38 08:41:38.315 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:38 08:41:38.316 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:38 08:41:38.656 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:38 08:41:38.656 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:39 08:41:39.081 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:39 08:41:39.179 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:39 08:41:39.505 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:39 08:41:39.506 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:39 08:41:39.835 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:39 08:41:39.836 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:40 08:41:40.164 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:40 08:41:40.165 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:40 08:41:40.491 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:40 08:41:40.492 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:40 08:41:40.818 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:40 08:41:40.819 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:57 08:41:57.805 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:57 08:41:57.806 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:58 08:41:58.660 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:58 08:41:58.661 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:59 08:41:58.999 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:59 08:41:59.000 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:59 08:41:59.328 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:59 08:41:59.329 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:59 08:41:59.659 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:41:59 08:41:59.660 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:41:59 08:41:59.986 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:00 08:41:59.987 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:00 08:42:00.316 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:00 08:42:00.316 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:00 08:42:00.645 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:00 08:42:00.646 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:00 08:42:00.973 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:00 08:42:00.974 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:01 08:42:01.302 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:01 08:42:01.303 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:01 08:42:01.632 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:01 08:42:01.633 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:01 08:42:01.958 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:01 08:42:01.959 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:02 08:42:02.291 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:02 08:42:02.292 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:02 08:42:02.714 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:02 08:42:02.715 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:03 08:42:03.046 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:03 08:42:03.046 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:03 08:42:03.375 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:03 08:42:03.376 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:03 08:42:03.718 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:03 08:42:03.719 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:04 08:42:04.062 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:04 08:42:04.062 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:04 08:42:04.379 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:04 08:42:04.380 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:04 08:42:04.703 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:04 08:42:04.704 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:05 08:42:05.044 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:05 08:42:05.044 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:05 08:42:05.386 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:05 08:42:05.387 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:05 08:42:05.716 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:05 08:42:05.717 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:06 08:42:06.035 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:06 08:42:06.036 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:06 08:42:06.371 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:06 08:42:06.372 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:06 08:42:06.700 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:06 08:42:06.701 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:07 08:42:07.019 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:07 08:42:07.021 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:07 08:42:07.350 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:07 08:42:07.351 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:07 08:42:07.672 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:07 08:42:07.673 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:08 08:42:08.002 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:08 08:42:08.003 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:08 08:42:08.330 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:08 08:42:08.331 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:08 08:42:08.660 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:08 08:42:08.661 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:08 08:42:08.991 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:09 08:42:08.992 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
2022-04-18 08:42:09 08:42:09.321 [000] procedure InsertPGMHist Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다]
2022-04-18 08:42:09 08:42:09.322 [310] procedure fnCommandQuery Fail || ERR[[DBNETLIB][ConnectionOpen (Connect()).]SQL Server가 없거나 액세스할 수 없습니다], SQL[ Select *    From TT_STOCK   Order By ID_CODE, ID_BANK, ID_BAY, ID_LEVEL ]
